104,CMS,62.630001068115234,62.2599983215332,27900.0
105,CNC,68.5999984741211,68.93000030517578,30700.0
106,CNP,30.690000534057617,30.46999931335449,24100.0
107,COF,93.0,97.3000030517578,43400.0
108,COO,378.2000122070313,381.4500122070313,24300.0
109,COP,100.56999969482422,102.88999938964844,37400.0
110,COST,501.55999755859375,503.2200012207031,19400.0
111,CPB,55.0,54.29999923706055,47300.0
112,CPRT,77.76000213623047,79.05000305175781,20300.0
113,CPT,106.95999908447266,110.0500030517578,14500.0
114,CRL,183.17999267578125,190.1199951171875,34900.0
115,CRM,196.1499938964844,198.3699951171875,43900.0
116,CSCO,46.68999862670898,47.25,12000.0
117,CSGP,77.22000122070312,76.94999694824219,28800.0
118,CSX,30.3700008392334,30.63999938964844,36100.0
119,CTAS,451.739990234375,455.7699890136719,35700.0
120,CTLT,47.02999877929688,50.119998931884766,17900.0
121,CTRA,25.1200008392334,25.600000381469727,18600.0
122,CTSH,59.36000061035156,59.709999084472656,20200.0
123,CTVA,60.61000061035156,61.119998931884766,30000.0
124,CVS,73.02999877929688,73.30999755859375,3000.0
125,CVX,164.5,168.5800018310547,33600.0
126,CZR,43.43000030517578,45.290000915527344,49100.0
127,D,57.369998931884766,57.13999938964844,29000.0
128,DAL,33.45000076293945,34.310001373291016,4900.0
129,DD,68.51000213623047,69.72000122070312,6500.0
130,DE,371.8200073242188,378.0199890136719,49300.0
131,DFS,100.66000366210938,103.47000122070312,41600.0
132,DG,222.16000366210935,221.4600067138672,45200.0
133,DGX,139.91000366210938,138.80999755859375,5000.0
134,DHI,108.63999938964844,109.81999969482422,38300.0
135,DHR,232.52999877929688,236.91000366210935,46500.0
136,DIS,99.37000274658205,102.5,19700.0
137,DISH,7.269999980926514,7.510000228881836,45200.0
138,DLR,100.83000183105467,99.1500015258789,39900.0
139,DLTR,154.0,153.7100067138672,45600.0
140,DOV,144.80999755859375,146.16000366210938,30600.0
141,DOW,53.2400016784668,54.400001525878906,13400.0
142,DPZ,318.3299865722656,317.4700012207031,24900.0
143,DRI,151.38999938964844,151.92999267578125,39700.0
144,DTE,113.4000015258789,112.41000366210938,38400.0
145,DUK,99.27999877929688,98.87999725341795,45000.0
146,DVA,88.0,90.36000061035156,33600.0
147,DVN,52.119998931884766,53.43000030517578,8800.0
148,DXC,23.190000534057617,23.850000381469727,2600.0
149,DXCM,119.26000213623048,121.33999633789062,1500.0
150,EA,126.44000244140624,127.27999877929688,28600.0
151,EBAY,45.52000045776367,46.43000030517578,4400.0
152,ECL,166.0399932861328,167.83999633789062,500.0
153,ED,99.08000183105467,98.47000122070312,16000.0
154,EFX,205.6000061035156,208.3800048828125,10700.0
155,EIX,73.30000305175781,73.5999984741211,46700.0
156,EL,245.0,246.72000122070312,2900.0
157,ELV,464.9599914550781,468.6499938964844,33300.0
158,EMN,81.86000061035156,84.2699966430664,26000.0
159,EMR,82.44000244140625,83.26000213623047,20300.0
160,ENPH,163.32000732421875,164.1999969482422,24500.0
161,EOG,115.5199966430664,119.47000122070312,15900.0
162,EPAM,279.25,282.44000244140625,38000.0
163,EQIX,715.0800170898438,724.0800170898438,20200.0
164,EQR,62.04999923706055,63.25,12300.0
165,EQT,34.16999816894531,34.84000015258789,21500.0
166,ES,77.5999984741211,77.61000061035156,22000.0
167,ESS,213.44000244140625,219.72999572753903,42800.0
168,ETN,167.3300018310547,167.1199951171875,40200.0
169,ETR,107.0500030517578,107.58000183105467,400.0
170,ETSY,100.69000244140624,101.02999877929688,25500.0
171,EVRG,62.43000030517578,62.11000061035156,20800.0
172,EW,87.19999694824219,87.9800033569336,5900.0
173,EXC,42.77999877929688,42.43999862670898,100.0
174,EXPD,111.8000030517578,113.83999633789062,24400.0
175,EXPE,92.31999969482422,93.95999908447266,15300.0
176,EXR,151.0399932861328,152.0399932861328,24200.0
177,F,11.59000015258789,11.880000114440918,46800.0
178,FANG,137.92999267578125,142.1999969482422,20900.0
179,FAST,54.04999923706055,53.84000015258789,44600.0
180,FCX,37.02999877929688,37.90999984741211,10600.0
181,FDS,408.4599914550781,411.6900024414063,21300.0
182,FDX,223.6199951171875,227.77999877929688,8300.0
183,FE,41.150001525878906,39.79999923706055,4800.0
184,FFIV,132.0,134.36000061035156,22100.0
185,FICO,719.219970703125,727.9500122070312,12400.0
186,FIS,57.290000915527344,58.720001220703125,18000.0
187,FISV,119.48999786376952,122.12000274658205,17700.0
188,FITB,25.6299991607666,26.200000762939453,6700.0
189,FLT,211.2100067138672,213.9199981689453,18300.0
190,FMC,121.4499969482422,123.58000183105467,46200.0
191,FOX,30.00300025939941,30.540000915527344,43700.0
192,FOXA,32.689998626708984,33.2599983215332,38500.0
193,FRC,6.590000152587891,3.509999990463257,45600.0
194,FRT,96.87000274658205,98.88999938964844,21600.0
195,FSLR,184.67999267578125,182.5800018310547,37100.0
196,FTNT,62.66999816894531,63.04999923706055,46700.0
197,FTV,63.369998931884766,63.09000015258789,12600.0
198,GD,215.2100067138672,218.33999633789065,10500.0
199,GE,97.12999725341795,98.97000122070312,10800.0
200,GEHC,81.19999694824219,81.33999633789062,17600.0
201,GEN,17.639999389648438,17.670000076293945,17700.0
202,GILD,82.5199966430664,82.20999908447266,8800.0
203,GIS,88.79000091552734,88.62999725341797,33000.0
204,GL,106.83000183105467,108.5199966430664,33100.0
205,GLW,32.63999938964844,33.220001220703125,17100.0
206,GM,32.41999816894531,33.040000915527344,5400.0
207,GNRC,99.95999908447266,102.22000122070312,32000.0
208,GOOG,107.8000030517578,108.22000122070312,45500.0
209,GOOGL,107.04000091552734,107.33999633789062,23700.0
210,GPC,167.57000732421875,168.30999755859375,16500.0
211,GPN,109.94000244140624,112.70999908447266,7700.0
212,GRMN,96.81999969482422,98.16999816894533,35700.0
213,GS,340.04998779296875,343.44000244140625,12500.0
214,GWW,698.6900024414062,695.5700073242188,48900.0
215,HAL,31.770000457763672,32.75,27800.0
216,HAS,59.400001525878906,59.220001220703125,19800.0
217,HBAN,11.100000381469728,11.199999809265137,37600.0
218,HCA,282.0,287.3299865722656,6400.0
219,HD,293.7699890136719,300.5400085449219,12300.0
220,HES,141.13999938964844,145.05999755859375,47400.0
221,HIG,69.58000183105469,70.98999786376953,37300.0
222,HII,201.27999877929688,201.66000366210935,34500.0
223,HLT,141.3699951171875,144.02000427246094,50000.0
224,HOLX,84.37999725341797,86.01000213623047,26300.0
225,HON,199.0,199.83999633789065,13100.0
226,HPE,14.210000038146973,14.31999969482422,21600.0
227,HPQ,29.790000915527344,29.709999084472656,10500.0
228,HRL,40.5,40.43999862670898,39200.0
229,HSIC,81.05000305175781,80.80999755859375,44200.0
230,HST,15.970000267028809,16.170000076293945,44900.0
231,HSY,271.5,273.0599975585937,29600.0
232,HUM,526.3599853515625,530.489990234375,6100.0
233,HWM,43.52000045776367,44.290000915527344,20300.0
234,IBM,126.58000183105467,126.41000366210938,10500.0
235,ICE,107.3000030517578,108.93000030517578,29500.0
236,IDXX,483.0499877929688,492.1600036621094,15600.0
237,IEX,207.25,206.32000732421875,45000.0
238,IFF,95.0,96.95999908447266,14300.0
239,ILMN,203.66000366210935,205.55999755859372,22600.0
240,INCY,73.5999984741211,74.41000366210938,28700.0
241,INTC,31.979999542236328,31.059999465942383,29700.0
242,INTU,428.7300109863281,443.9500122070313,38000.0
243,INVH,33.0,33.369998931884766,7000.0
244,IP,33.25,33.11000061035156,2900.0
245,IPG,34.77000045776367,35.72999954223633,26200.0
246,IQV,183.0399932861328,188.22999572753903,2500.0
247,IR,56.880001068115234,57.02000045776367,29800.0
248,IRM,54.97999954223633,55.2400016784668,100.0
249,ISRG,297.6199951171875,301.2200012207031,40400.0
250,IT,301.19000244140625,302.4599914550781,48100.0
251,ITW,240.8999938964844,241.94000244140625,44300.0
252,IVZ,17.149999618530273,17.1299991607666,46300.0
253,J,115.51000213623048,115.45999908447266,11400.0
254,JBHT,169.94000244140625,175.2899932861328,16900.0
255,JCI,59.310001373291016,59.84000015258789,38000.0
256,JKHY,159.6699981689453,163.33999633789062,23100.0
257,JNJ,162.80999755859375,163.6999969482422,23400.0
258,JNPR,29.600000381469727,30.149999618530277,20100.0
259,JPM,136.55999755859375,138.24000549316406,31800.0
260,K,69.36000061035156,69.7699966430664,3900.0
261,KDP,33.45000076293945,32.70000076293945,13100.0
262,KEY,10.8100004196167,11.260000228881836,27100.0
263,KEYS,141.4600067138672,144.63999938964844,49000.0
264,KHC,39.7400016784668,39.27000045776367,11100.0
265,KIM,18.979999542236328,19.190000534057617,36300.0
266,KLAC,385.9200134277344,386.5400085449219,26400.0
267,KMB,146.57000732421875,144.88999938964844,15700.0
268,KMI,17.040000915527344,17.149999618530273,40000.0
269,KMX,70.23999786376953,70.02999877929688,8800.0
270,KO,63.61000061035156,64.1500015258789,36700.0
271,KR,48.40999984741211,48.630001068115234,22500.0
272,L,56.790000915527344,57.56999969482422,11200.0
273,LDOS,92.0199966430664,93.26000213623048,39100.0
274,LEN,111.87999725341795,112.80999755859376,7600.0
275,LH,223.7700042724609,226.7100067138672,43000.0
276,LHX,201.1199951171875,195.1499938964844,23100.0
277,LIN,365.6300048828125,369.4500122070313,28900.0
278,LKQ,57.41999816894531,57.72999954223633,21100.0
279,LLY,398.0,395.8599853515625,49000.0
280,LMT,464.8200073242188,464.4500122070313,40000.0
281,LNC,20.899999618530277,21.729999542236328,700.0
282,LNT,55.02999877929688,55.13999938964844,21600.0
283,LOW,204.6000061035156,207.8300018310547,1400.0
284,LRCX,519.260009765625,524.0800170898438,45800.0
285,LUV,29.8799991607666,30.290000915527344,28500.0
286,LVS,61.75,63.84999847412109,32200.0
287,LW,111.0500030517578,111.80999755859376,32100.0
288,LYB,93.12999725341795,94.61000061035156,11000.0
289,LYV,67.13999938964844,67.77999877929688,25800.0
290,MA,372.5299987792969,380.0299987792969,3700.0
291,MAA,151.97999572753906,153.8000030517578,27600.0
292,MAR,165.14999389648438,169.33999633789062,45900.0
293,MAS,53.900001525878906,53.5099983215332,29700.0
294,MCD,294.8299865722656,295.75,37200.0
295,MCHP,72.08999633789062,72.98999786376953,9900.0
296,MCK,362.8299865722656,364.239990234375,18000.0
297,MCO,311.1400146484375,313.1199951171875,28300.0
298,MDLZ,75.87999725341797,76.72000122070312,10900.0
299,MDT,91.3499984741211,90.9499969482422,31200.0
300,MET,60.06999969482422,61.33000183105469,21700.0
301,META,239.00999450683597,240.32000732421875,40500.0
302,MGM,43.02000045776367,44.91999816894531,38600.0
303,MHK,105.63999938964844,105.9000015258789,44500.0
304,MKC,87.66000366210938,87.8499984741211,18300.0
305,MKTX,312.989990234375,318.3699951171875,47400.0
306,MLM,356.29998779296875,363.2000122070313,42900.0
307,MMC,179.5800018310547,180.19000244140625,32000.0
308,MMM,105.30999755859376,106.22000122070312,33200.0
309,MNST,55.31999969482422,56.0,3300.0
310,MO,47.470001220703125,47.5099983215332,20400.0
311,MOH,296.6099853515625,297.8900146484375,11100.0
312,MOS,41.88999938964844,42.84999847412109,1400.0
313,MPC,120.48999786376952,122.0,42200.0
314,MPWR,449.9400024414063,461.9700012207031,25000.0
315,MRK,114.36000061035156,115.47000122070312,49900.0
316,MRNA,130.0399932861328,132.88999938964844,23400.0
317,MRO,23.540000915527344,24.15999984741211,300.0
318,MS,89.44999694824219,89.97000122070312,24500.0
319,MSCI,462.6300048828125,482.4500122070313,7600.0
320,MSFT,304.010009765625,307.260009765625,46700.0
321,MSI,292.5799865722656,291.3999938964844,37000.0
322,MTB,123.0,125.8000030517578,19800.0
323,MTCH,34.88999938964844,36.900001525878906,29100.0
324,MTD,1452.800048828125,1491.5,35900.0
325,MU,62.43000030517578,64.36000061035156,38800.0
326,NCLH,12.880000114440918,13.350000381469728,35300.0
327,NDAQ,54.630001068115234,55.369998931884766,17800.0
328,NDSN,216.4600067138672,216.30999755859372,40600.0
329,NEE,75.41000366210938,76.62999725341797,5800.0
330,NEM,47.9900016784668,47.400001525878906,36100.0
331,NFLX,325.239990234375,329.92999267578125,21900.0
332,NI,28.559999465942383,28.459999084472656,16100.0
333,NKE,125.1500015258789,126.72000122070312,20700.0
334,NOC,460.3699951171875,461.2699890136719,8600.0
335,NOW,454.239990234375,459.4200134277344,10100.0
336,NRG,33.5,34.16999816894531,1000.0
337,NSC,199.63999938964844,203.02999877929688,11500.0
338,NTAP,63.54999923706055,62.88999938964844,17900.0
339,NTRS,76.62999725341797,78.16000366210938,27500.0
340,NUE,147.00999450683594,148.17999267578125,45500.0
341,NVDA,272.25,277.489990234375,18700.0
342,NVR,5798.7001953125,5840.0,18400.0
343,NWL,12.050000190734863,12.149999618530272,29200.0
344,NWS,17.239999771118164,17.75,13200.0
345,NWSA,17.15999984741211,17.610000610351562,4000.0
346,NXPI,161.0,163.74000549316406,19600.0
347,O,62.18999862670898,62.84000015258789,13900.0
348,ODFL,317.6099853515625,320.3900146484375,10500.0
349,OGN,24.32999992370605,24.6299991607666,37300.0
350,OKE,64.19000244140625,65.41000366210938,5900.0
351,OMC,89.91999816894531,90.56999969482422,34300.0
352,ON,69.97000122070312,71.95999908447266,14800.0
353,ORCL,94.2699966430664,94.72000122070312,48500.0
354,ORLY,916.3699951171876,917.3099975585938,5700.0
355,OTIS,86.20999908447266,85.30000305175781,23800.0
356,OXY,60.70000076293945,61.52999877929688,16500.0
357,PARA,22.989999771118164,23.32999992370605,15900.0
358,PAYC,286.4700012207031,290.3699951171875,44200.0
359,PAYX,108.55999755859376,109.86000061035156,4200.0
360,PCAR,73.8499984741211,74.69000244140625,16900.0
361,PCG,16.969999313354492,17.110000610351562,40400.0
362,PEAK,21.6299991607666,21.96999931335449,34600.0
363,PEG,63.400001525878906,63.20000076293945,46500.0
364,PEP,189.8999938964844,190.88999938964844,7500.0
365,PFE,38.70000076293945,38.88999938964844,3600.0
366,PFG,70.80999755859375,74.69000244140625,13400.0
367,PG,156.27999877929688,156.3800048828125,4000.0
368,PGR,134.30999755859375,136.39999389648438,38000.0
369,PH,324.07000732421875,324.8800048828125,48800.0
370,PHM,66.45999908447266,67.1500015258789,14600.0
371,PKG,133.57000732421875,135.25999450683594,45600.0
372,PKI,128.7899932861328,130.49000549316406,12100.0
373,PLD,122.6999969482422,125.25,21000.0
374,PM,98.66000366210938,99.97000122070312,5100.0
375,PNC,126.70999908447266,130.25,42000.0
376,PNR,57.90999984741211,58.08000183105469,11700.0
377,PNW,78.6500015258789,78.45999908447266,34600.0
378,PODD,314.3099975585937,318.0400085449219,32400.0
379,POOL,341.4100036621094,351.32000732421875,300.0
380,PPG,139.05999755859375,140.25999450683594,18200.0
381,PPL,28.729999542236328,28.71999931335449,18800.0
382,PRU,85.30000305175781,87.0,27900.0
383,PSA,293.1000061035156,294.8299865722656,48800.0
384,PSX,97.0199966430664,99.0,9400.0
385,PTC,122.79000091552734,125.79000091552734,48200.0
386,PWR,169.07000732421875,169.63999938964844,27900.0
387,PXD,214.0,217.5500030517578,26600.0
388,PYPL,74.23999786376953,76.0,3800.0
389,QCOM,115.0999984741211,116.8000030517578,1300.0
390,QRVO,91.02999877929688,92.08000183105467,49400.0
391,RCL,62.58000183105469,65.43000030517578,32500.0
392,RE,371.4299926757813,378.0,49600.0
393,REG,60.5,61.43000030517578,31400.0
394,REGN,788.989990234375,801.7899780273438,20400.0
395,RF,17.860000610351562,18.26000022888184,22300.0
396,RHI,72.97000122070312,73.0,18300.0
397,RJF,88.66999816894531,90.52999877929688,32400.0
398,RL,114.75,114.79000091552734,5900.0
399,RMD,228.3000030517578,240.9600067138672,1600.0
400,ROK,285.0,283.4100036621094,49400.0
401,ROL,42.0,42.25,49900.0
402,ROP,452.0,454.7799987792969,10600.0
403,ROST,105.38999938964844,106.7300033569336,20800.0
404,RSG,139.97999572753906,144.6199951171875,4500.0
405,RTX,99.06999969482422,99.9000015258789,25900.0
406,SBAC,255.6300048828125,260.8900146484375,23400.0
407,SBUX,112.41999816894533,114.29000091552734,23400.0
408,SCHW,51.15999984741211,52.2400016784668,38300.0
409,SEDG,283.32000732421875,285.6300048828125,21300.0
410,SEE,47.15999984741211,47.9900016784668,25900.0
411,SHW,233.2400054931641,237.5399932861328,11100.0
412,SJM,153.55999755859375,154.41000366210938,10600.0
413,SLB,47.93000030517578,49.34999847412109,21200.0
414,SNA,258.8500061035156,259.4100036621094,34700.0
415,SNPS,368.3900146484375,371.3200073242188,43100.0
416,SO,73.54000091552734,73.55000305175781,48700.0
417,SPG,110.54000091552734,113.31999969482422,30200.0
418,SPGI,355.0299987792969,362.5799865722656,48200.0
419,SRE,155.97999572753906,155.49000549316406,12900.0
420,STE,186.17999267578125,188.5500030517578,30800.0
421,STLD,103.37999725341795,103.9499969482422,46900.0
422,STT,70.55000305175781,72.26000213623047,8000.0
423,STX,57.18000030517578,58.77000045776367,41900.0
424,STZ,227.75,229.47000122070312,45300.0
425,SWK,82.69000244140625,86.33999633789062,40800.0
426,SWKS,104.08999633789062,105.9000015258789,21300.0
427,SYF,28.920000076293945,29.51000022888184,30100.0
428,SYK,297.1499938964844,299.6499938964844,37700.0
429,SYY,75.0,76.73999786376953,17000.0
430,T,17.420000076293945,17.670000076293945,14000.0
431,TAP,58.970001220703125,59.47999954223633,6300.0
432,TDG,753.6199951171875,765.0,17800.0
433,TDY,409.1000061035156,414.3999938964844,2700.0
434,TECH,77.69000244140625,79.87999725341797,17700.0
435,TEL,121.0999984741211,122.37000274658205,14000.0
436,TER,90.5199966430664,91.37999725341795,38700.0
437,TFC,31.07999992370605,32.58000183105469,48800.0
438,TFX,269.25,272.5199890136719,34100.0
439,TGT,158.64999389648438,157.75,32600.0
440,TJX,78.88999938964844,78.81999969482422,48000.0
441,TMO,543.3200073242188,554.9000244140625,46900.0
442,TMUS,146.5,143.89999389648438,30100.0
443,TPR,40.58000183105469,40.810001373291016,1800.0
444,TRGP,74.08999633789062,75.52999877929688,44100.0
445,TRMB,46.68999862670898,47.09999847412109,42200.0
446,TROW,110.9800033569336,112.33000183105467,39100.0
447,TRV,179.19000244140625,181.13999938964844,2700.0
448,TSCO,239.1000061035156,238.3999938964844,12700.0
449,TSLA,160.89999389648438,164.30999755859375,1000.0
450,TSN,61.560001373291016,62.4900016784668,42300.0
451,TT,185.8999938964844,185.80999755859372,45900.0
452,TTWO,123.80999755859376,124.29000091552734,11200.0
453,TXN,164.85000610351562,167.1999969482422,24400.0
454,TXT,65.5999984741211,66.94000244140625,43500.0
455,TYL,381.55999755859375,379.0299987792969,49100.0
456,UAL,42.65999984741211,43.79999923706055,42000.0
457,UDR,41.25,41.33000183105469,20500.0
458,UHS,145.97000122070312,150.35000610351562,22900.0
459,ULTA,546.0800170898438,551.4299926757812,7400.0
460,UNH,488.6900024414063,492.0899963378906,48400.0
461,UNP,192.8699951171875,195.6999969482422,10100.0
462,UPS,176.83999633789062,179.80999755859375,39900.0
463,URI,354.5299987792969,361.1099853515625,17000.0
464,USB,32.20000076293945,34.279998779296875,15200.0
465,V,228.6499938964844,232.72999572753903,27600.0
466,VFC,23.13999938964844,23.51000022888184,27500.0
467,VICI,33.189998626708984,33.939998626708984,8300.0
468,VLO,114.5,114.66999816894533,40300.0
469,VMC,172.27000427246094,175.1199951171875,26500.0
470,VRSK,193.0,194.1100006103516,17800.0
471,VRSN,212.19000244140625,221.8000030517578,3300.0
472,VRTX,338.5,340.7300109863281,5400.0
473,VTR,47.380001068115234,48.04999923706055,23000.0
474,VTRS,9.210000038146973,9.329999923706056,5100.0
475,VZ,38.560001373291016,38.83000183105469,44400.0
476,WAB,97.31999969482422,97.66999816894533,34600.0
477,WAT,297.5599975585937,300.3599853515625,42500.0
478,WBA,35.13999938964844,35.25,28500.0
479,WBD,13.06999969482422,13.609999656677246,8600.0
480,WDC,33.09000015258789,34.439998626708984,12900.0
481,WEC,96.41000366210938,96.16999816894533,49500.0
482,WELL,78.25,79.22000122070312,14000.0
483,WFC,39.25,39.75,39300.0
484,WHR,136.6300048828125,139.58999633789062,9500.0
485,WM,162.85000610351562,166.0500030517578,27100.0
486,WMB,29.76000022888184,30.26000022888184,28300.0
487,WMT,151.2899932861328,150.97000122070312,43900.0
488,WRB,57.77999877929688,58.91999816894531,600.0
489,WRK,29.56999969482422,29.93000030517578,48500.0
490,WST,356.7900085449219,361.239990234375,32600.0
491,WTW,224.0,231.6000061035156,14400.0
492,WY,29.790000915527344,29.90999984741211,13300.0
493,WYNN,109.98999786376952,114.27999877929688,3300.0
494,XEL,70.41999816894531,69.91000366210938,31200.0
495,XOM,117.25,118.33999633789062,24000.0
496,XRAY,41.34000015258789,41.93000030517578,12600.0
497,XYL,103.5,103.83999633789062,6400.0
498,YUM,139.94000244140625,140.5800018310547,5300.0
499,ZBH,138.1199951171875,138.44000244140625,46900.0
500,ZBRA,284.239990234375,288.0299987792969,28100.0
501,ZION,26.38999938964844,27.86000061035156,2000.0
502,ZTS,174.22999572753906,175.77999877929688,6700.0
